formula,FE
Dy5Si3,-0.7762583868749999
PrAlGe,-0.7762397055555539
CdS,-0.776127461406249
Ti3Rh5,-0.7758801987499915
ThSiAu,-0.7758564833333329
Hf2SiH,-0.7756888771874983
BaCa4(CoN2)2,-0.7755392931818189
Ca(MgSb)2,-0.7754999500000007
Sr(As3Pt2)2,-0.7754965481818203
Ho2MgPd2,-0.7754082069999975
In4Bi2S9,-0.775401850277775
HXe2F15,-0.7753933943750001
NiBr2,-0.7753838433333323
Sc2CrB6,-0.7753630241666671
Gd2CdPd2,-0.7753244189999975
Y3Ge5,-0.7753190293750052
Lu2RuRh,-0.7752929083333315
Al3Ru2,-0.7752910740000004
Lu2PdRu,-0.775288643333333
TiAlPd2,-0.7750691391666678
Cd3Co2H44Br12(N3O)4,-0.7750525014935059
Ce2MnSi4Pd3,-0.7749806667931012
Sr3(MnN2)2,-0.7749544970402309
VI2,-0.7749341766666676
TbCuGe,-0.774910149999999
Zr5NiSb3,-0.7748419061111105
Dy4In(NiGe2)2,-0.7748124348484832
HoMgAu2,-0.7747982874999995
CeSi2OsRu,-0.7747581059999987
CaAu2,-0.7747108683333342
CsAuSe3,-0.7746234393372816
Ho3Ge3Ru2,-0.7746146687499991
PdSCl,-0.7745362427083341
Dy5(Ge5Ir2)2,-0.774469713859651
Cd3H6C2I6(NO)2,-0.7744063865476188
LiAg2(NO2)3,-0.7743993643055553
NaInTe2,-0.7743100253448265
Hg2TeBr3,-0.7742913665277786
Ba(NiP)2,-0.7742038698571421
CaGaAu,-0.7741387808333352
H6C2(NO)3,-0.7740068096428568
Ti2SiC,-0.7738871085416683
Gd2Sc3Si4,-0.7737242399999992
LiLaBi2,-0.7736783083333334
Ti3WC3N,-0.7735156496875
Ca(GePt)2,-0.7734712079999995
DyVB4,-0.7734452662500004
Hf(SiNi)2,-0.7734388960000018
Ce3YRh4,-0.773437024999998
Mo2S3,-0.7734104646875011
Tm(GeRh2)2,-0.7732981046428559
Pr(GeIr)2,-0.7732866373333358
Sc2GaPd,-0.77324752
Sm5(Mo3Se4)12,-0.7732014348174222
Na3Ca3AlSb4,-0.77319353992163
KTeAu,-0.7731471412499976
TbGe2Pd,-0.7730992097916669
La2Ni4Ge3P,-0.7730585369642867
Nd2ScSi2,-0.7730081049999967
V11ReB8,-0.772927970125005
YAu3,-0.7728957912500007
Zr5Sn3As,-0.7728533330555555
TmZnPd,-0.7728055175000019
P3Rh4,-0.772794606632654
V5Si3N,-0.7727684315277767
NdBPt4,-0.7727433086111049
EuCuSb,-0.7727289466666699
TbIn2Pd,-0.772724891249996
TbGdIr2,-0.772643054166668
NaMnH6C3S3(NO)3,-0.7726314612155164
V4P2C,-0.7726069390646254
SO4,-0.7725249639791649
MoH12C2(N3O2)2,-0.7724753050000004
CsTi2(CuTe4)2,-0.7723559392042433
Tb2MgGe2,-0.7722746586666688
CrFeRhS4,-0.7721961935714278
Na3Sr3GaP4,-0.7721807822917593
LaGa3Pd,-0.7721096029999984
Ho3Ge4,-0.7721050242857085
LuZnPd,-0.7720896055555571
PaZnPt2,-0.772078537499997
Ca2Bi,-0.7720667150000006
Li15W7N19,-0.7718246260569935
Ta3Cr5N4,-0.7718173209999991
La5Si4,-0.7718091263888911
Sm5Pb4,-0.7717257644444417
RbPdO3,-0.771529035999999
Er2Ni12P7,-0.7714937901190443
ReCl3,-0.771420223749999
Lu6Te2Au,-0.7713951753703702
AcAu3,-0.771291945625002
Dy2Sb5,-0.7712303590476159
K(Mo6S7)2,-0.7712090034490765
Sm2PdRh,-0.7711791925000018
Sc4TaFe19P12,-0.771155853973544
Y2MgGe2,-0.7711210030000004
Ho2AlSi2,-0.7710894600000018
Nb2B3,-0.7710609375000018
NpSnIr,-0.7710608418055548
DyMgAu2,-0.7710473591666638
HfSnRh2,-0.771035163749997
Ni(NF7)2,-0.7710088130882348
Th(CuP)2,-0.7709506778571352
Mn2CrGa3S8,-0.7709055120258606
CeSiHRu,-0.7706666353124998
Ca4RuN4,-0.7705788494444445
Dy2Ni12P7,-0.7705762288492048
DyCuGe,-0.7705650283333346
PrSi2Ni,-0.7705466616666676
Ho2Ni12P7,-0.770539328214285
LiHfRh2,-0.7704823316666669
Mn(CrSe2)2,-0.7704808667580048
GdSi,-0.7704727649999992
Ca(NiS2)4,-0.7704670684615385
EuAgAs,-0.7703992797222258
LaPdPb,-0.7703718505555565
Zr(CoSi)2,-0.770343643999999
Eu2FeP3Pt7,-0.7703317795329667
TiH24C6I3(N2O)6,-0.770257064967949
Sm2MgGe2,-0.7701477490000002
Ca2InN,-0.7700337791666669
U2Si5Rh3,-0.7699834542954591
Dy2MgPd2,-0.7699296646666639
Sr(AsPd)2,-0.7698684410000013
KHgSbS3,-0.7698422257916668
Hg4HN3O10,-0.7698091464583349
DyNiSb2,-0.7697567154166656
Zr5Sb4,-0.7697531511111132
Zn2In2S5,-0.769704392911701
AlAgSnSe4,-0.7697020251488093
Al13(CuSe8)3,-0.7696538866328126
Ho2Ge5Rh3,-0.7696419219999981
Pr(InPt)2,-0.769522137000002
Ba3Ga3P5,-0.7694224690043256
GdYH4,-0.769416347500003
In2CuSe3Br,-0.7693598443377968
CaBiPd,-0.7692206574999988
K3As(PSe3)3,-0.7692142127670198
Tb5Si3,-0.7691735312500008
Nb2Tl3CuSe12,-0.7691176960069457
Sm7Pt3,-0.7689401889999999
Nd2(Mo3Se4)5,-0.7688188482094562
Hf4UC5,-0.7688182157499994
Hf5Ge4,-0.7687204044444419
ZrNb(SiRu)2,-0.7686950611111109
TbMgAu2,-0.7685278329166669
Er4In(NiGe2)2,-0.768512499696969
CeSiP3,-0.768357256035722
Er3Ge4,-0.768252828571428
Lu7Sb3,-0.7682508039166578
BaSrBi3,-0.7682421574999957
Sc6Al16Pd7,-0.7680927989655186
CaInAu,-0.7679717808333303
CrCuS2,-0.7679407087499985
I2O5,-0.7678590571428552
Re3Se4Br,-0.7678538839843743
Ho5(Ge5Ir2)2,-0.7677950126315777
PmDyRh2,-0.767787562291665
MoW(SeS)2,-0.7677541364583339
H12RuSN4(ClO)2,-0.7677425145454548
EuGePd2,-0.7677120187500011
Ho4In(NiGe2)2,-0.767691381515148
KMnTe2,-0.7674666408081912
MgTiIr2,-0.7674558595833325
Y2ZnPt,-0.7674051349999997
In2BiSe4I,-0.7672543253385409
SmYRh2,-0.767240866249999
La2AlGe3,-0.7672136845909089
Ca7OsN6,-0.7671391228571431
ErZnPd2,-0.7671097324999989
Rb(SbSe2)2,-0.767052543124999
Sc2VB2Ir5,-0.7670050268333342
KFeI3,-0.7669306429499997
Sc(SiNi)2,-0.7668950669999994
Sr3(GeN)2,-0.7668531057142849
DyGa2,-0.7667836949999985
TmMgRh2,-0.7667715062499978
Nd5Si4,-0.7667472249999984
Cr3Se4,-0.7667250841964284
Li15Cr2N9,-0.766586044038462
Al3Ir,-0.7665281825000001
Sn4SI6,-0.7664487320454554
La2Sb4Ir3,-0.7664193230555559
CeSiBRh3,-0.7664138681944456
Sc9Ni5Ge8,-0.7663821706818174
Tb3Ge3Ru2,-0.7663148468749998
LaGe2IrRu,-0.7662608730000002
Ta11(SiSe4)2,-0.7660468020555549
Tb2MgPd2,-0.7660357466666653
Ta2S,-0.7660035759999965
CoRuS4,-0.7659765241666664
PrBPt4,-0.7659699168055477
Hf3Ge2,-0.7658539860000075
CdPb3Se4,-0.7658224724218736
ErZnPd,-0.7658218733333315
Cs2(PSe2)3,-0.7658131690728567
CeB2Rh3,-0.7657785374999998
TlNO2,-0.7657714733333355
Sr2Bi,-0.7656328183333377
MnSbSe2Br,-0.7656143655237073
Er5SbAu2,-0.7655401643749986
YBRh3,-0.7654750458333339
Ce(GaPd)2,-0.7654620369999975
Be2PtRh,-0.7654158374999991
YSnRh2,-0.7654108362500001
SrCuSb,-0.7653390883333344
V3NiP2,-0.7653082098809532
NdCuSb2,-0.7652791543749977
PrInPd,-0.7650409749999988
Tb4(Al8Pd3)3,-0.7650290627027024
V2NiSe4,-0.7650217131785796
La2CdPd2,-0.7648681020000033
H7CSeN3O4,-0.7648472527246097
CaInPd,-0.7648142274999993
Na2TeSe3,-0.7647873803645832
TaMnP,-0.7647801683024085
H10IrC2(ClO)3,-0.7647772081578942
Nb2ZnN4,-0.764769612857144
Y2(GePt3)3,-0.7647385817857274
Cs2Mn(TeS3)2,-0.7647380214158827
Lu2Ni12P7,-0.7647130636111115
Y3Pt,-0.7645874700000022
LaNiSb3,-0.7644393335000004
Ti(CrN)4,-0.7644191461111044
ErZnCuP2,-0.7643633118571422
TbSiNi,-0.7643551613888899
La3(GaRh)2,-0.7643300792857163
Tb4Bi3,-0.7642604473809566
Ba4Li2(CdP2)3,-0.7642373233015864
Sr(AsRu)2,-0.7642250210000014
Zn3CrSe4,-0.7642223511718749
PrSiRu,-0.7641829188888872
MgTiRh2,-0.7641694720833332
Mn2ZnSe4,-0.7641528478910098
TiGeRu2,-0.7641029241666679
CeSiRu,-0.7639738549999985
USbTe,-0.7639687872222231
NbSe3,-0.7639648801302078
Ba3(SnP2)2,-0.7639145642857146
YZnCu3Se4,-0.7638669732638882
GaS,-0.7637378176562493
NbTeN,-0.7636861088888894
Dy5SbPd2,-0.7636750816666611
SmAlAu,-0.763601099166665
GdYIr2,-0.7635898774999994
Na3(FeSe2)2,-0.7634289803903253
LuB2Rh3,-0.7633483161111201
CeGaPt4,-0.7632629712499993
Er3(P3Pd10)2,-0.7632378850985254
BaNaP,-0.7632014775629474
Th(P3Ru)4,-0.7631981403361344
SmErIr2,-0.7631590562499992
Ho3(P3Pd10)2,-0.7631476745812796
NdCo5P3,-0.7631463232142595
CeCdPt,-0.7631392055555537
Er2AlSi2,-0.7631275573333312
Dy3(P3Pd10)2,-0.7631132459605945
H9C4NO4,-0.7631120459027775
Cr4CdAgSe8,-0.7630735993154758
Mg3H43C12O12F,-0.7630435250880285
Y2Ni12P7,-0.7629944258333329
KBa2Cd2Sb3,-0.7629497402812491
La3Sn4,-0.7629297078571392
LiHo2Pt,-0.7629036908333298
AgI3O8,-0.7628143638888888
CuH11C5NO6,-0.7627564885937493
TmRh2,-0.7626616383333354
HfGaPd,-0.7626544388888905
HoInRh2,-0.7626289604166638
CeRh2,-0.762573016666669
MgCu2SiSe4,-0.7625362030468743
LuZnRh,-0.7624237405555524
NbVCN,-0.7623333131249996
Tb3(P3Pd10)2,-0.7622611754433529
YMgAu2,-0.7622155912500004
CoH17S2N5ClO4,-0.7621995586250004
Th2Si3Ni,-0.7621822566666671
Sm2Ge2Ru,-0.7621618180000042
TbBiRh,-0.7620700955555577
Ti3AlC2,-0.762012452500001
VNiP,-0.7619939440476197
Ti6Al16Ir7,-0.7619842362068974
Dy4(Al8Pd3)3,-0.7619573654054033
Sm(BiTe2)2,-0.7619234795238091
Ca3(GeIr)4,-0.7618062318181842
LiAl2Rh,-0.7617179716666662
Pr(SiNi)2,-0.761674428333334
TbVB4,-0.7616603420833362
LaGe3Rh,-0.7616580580000012
SrInPt,-0.7616559130555558
Dy3Pd2,-0.7616403719999993
Sr(BrO3)2,-0.7616244872222226
Mg(NiS2)2,-0.761582169999999
Cu4SO10,-0.7615770689375012
GaI2,-0.7614954302777781
Ba7ZrN6,-0.7614649289285721
PrSnIr,-0.7613865177777781
Lu3(P3Pd10)2,-0.7613448799261081
Ba2Cd2Sb3,-0.7613050635714268
CdH4Br3N,-0.761291666805557
Ca19In8N7,-0.761259860245094
Cs2Cu2Sb2Se5,-0.7612151855480999
Ba(MnP)2,-0.7611302110295582
CrI3,-0.761026554583335
Tb5SbPd2,-0.7610184379166656
Pr5CoSb2,-0.7609995085416621
LaEuPd2,-0.760939868750004
MgGeN2,-0.7609367862499994
SnH6CNCl3,-0.76092391875
ScIr2,-0.7609020783333307
Sm11Sn10,-0.7608718930952326
H4NCl,-0.7607991350000004
CaSn5S11,-0.7607835258823515
CuHO2,-0.7607536171875005
AlH15Br3N5,-0.7607120864062503
Ba2ZnBi2,-0.7606644999999957
LuInAu2,-0.7605360866666686
K(AuO2)2,-0.7605183267499969
ScAlAu,-0.7605116611111116
Ba2P7I,-0.7604846737499991
CaSmPd2,-0.760200355000002
Ca2InPd2,-0.7601758499999989
K2Ag4Pt3(NO2)12,-0.7601600456925925
HfGeTe,-0.7601378383333355
VIn3S4,-0.7599080737499992
Ti(Mo3Se4)2,-0.7598379094722228
CrAuS2,-0.7597987337499976
B6O,-0.7597829000000006
Sc8CuTe3,-0.7597775105555544
Nd11Sn10,-0.7597649158333317
Cs(PIr)2,-0.7596850391904809
ZrZnIr2,-0.7596843924999988
Dy3Rh2,-0.7596818291428544
HfTeSe4,-0.7596125728365403
Ca3TlN,-0.7596014077500002
LaGe2,-0.7595508945833321
LiLuPd2,-0.7595399033333301
Nb6HI11,-0.7594694521527785
AlCuPt2,-0.7594491199999993
H12PtN6(ClO3)2,-0.7594434840740731
Pr2GeRh3,-0.7594031813888868
TaPbSe2,-0.7593216713645816
CsFe2Se3,-0.7590876511144078
K(SiPt)4,-0.7590644815277775
Ag2Bi2S3Cl2,-0.7589910564814812
PrIr2,-0.7588886322222285
ErRh2,-0.7588506883333347
LiYAu2,-0.7588378091666677
LaAs3,-0.7587409581249993
YGe2Pd,-0.7587163275000002
NiH16C2S3N6O7,-0.7587147015714282
LiCa2CuN2,-0.7586214130555557
Ti2GaC,-0.758618237916667
Ta3TeI7,-0.7585212803333328
Pr9(Ni13P6)2,-0.758364354696048
K2Hg3S4,-0.7583353085555539
PrPd3,-0.7583322279166662
Lu5(Ge5Rh2)2,-0.758329532280702
Sr2HN,-0.7582819718750002
SnH12C2(NCl)6,-0.7582613840740743
Ce(InPt)2,-0.7581620866666647
SnH6C(NCl)3,-0.7581571519642856
HoNiSb2,-0.7581544524999995
Ce2B2Ir5,-0.7581152209259253
Na4Sr2TiP4,-0.7580320947656364
Lu2B6Rh,-0.7580003109259255
BaCuSb,-0.7579413350000029
Ho4(Al8Pd3)3,-0.7579231048648672
Ho5(SiB4)2,-0.7578276106666674
Ti5Te4,-0.7577833903703682
Er5Rh3,-0.7577131599999998
Sc6Te2Pd,-0.7576366553703693
Sm2CdPd2,-0.7576278640000005
U(NiP)2,-0.7575805438571436
Th2Si3Os,-0.7574568174999996
TbPmRh2,-0.7574044885416669
KPt2Se3,-0.7573662459895871
Hf6Al16Pd7,-0.7573526651724165
Eu2SnHg,-0.7572918118750067
Hf2Si4Ni3,-0.7572472955555567
CaAgSb,-0.7572397330555555
K(CuS)2,-0.7572189904499993
Zn2Ga2S5,-0.7571869338640924
TmZnRh,-0.7571525666666687
NdAs2Au,-0.7570331074999981
FeS,-0.7569601037499991
BH9(CO)3,-0.7569476047135417
Co(NO3)4,-0.7568548939705885
CeSbPt5,-0.7567544007143364
Nb2Co4P3,-0.7565142507142864
Sm2Co12P7,-0.7564911063095232
AlCuSe2,-0.7563341932812495
Hg3(NO4)2,-0.7563038960576935
Eu2AgSb,-0.7561822879166691
ThB2Ir3,-0.7561679475000034
Hg2IBr3,-0.7560954916666666
BaCa4(CuN2)2,-0.7560053975000006
Cd2GaCuSe4,-0.7558723708593749
La2Sn3,-0.7558388354999984
Y5Sn4,-0.7558239497222219
Re3Se4Br3,-0.7558077684375014
AlSiPH9C3NCl6,-0.7557285589042205
La2AlGe,-0.7557043374999992
Bi9AuBr9,-0.7556894046052633
AsCl3,-0.755685861249999
Ce3(SiNi)4,-0.7556152663636359
MnCu2SiS4,-0.7555931409913779
Rb2Mn(TeS3)2,-0.7555496242058507
Pr3Bi4Au3,-0.7554453000000059
AlSiRu2,-0.7554451362499996
LaFe2AsN,-0.7552042334999995
PrAs2Au,-0.7552006160416651
TbBiPd2,-0.7551574591666661
NbMoSe3,-0.7551381801041714
Zr6Al16Pd7,-0.7551117965517243
Lu3Co2Si3,-0.7550785656250003
TmSbRh2,-0.7549903900000015
La(SiNi)2,-0.7549312229999998
Ca(GeIr)2,-0.754838245999997
HgOF,-0.7548282709027797
Th(CoSi)2,-0.7547069640000018
SrP3,-0.7546754528571427
LaEr4Ge3,-0.754662984374999
GdGaRh2,-0.7545565268749979
TlPd3O4,-0.7544982681250012
Ca7Tl3N2,-0.7544589864583339
Sm5Sn4,-0.7544351155555565
CaPmPd2,-0.7544235093750018
AgAsC4S8(N2F3)2,-0.7542995105902772
ZrInPd2,-0.7542684887499966
U3As2Se,-0.7542092612239557
CrH9(BrN)3,-0.7541571263281259
Zr4Co2N,-0.7541378550000003
Na2Fe3S4,-0.7540570847509566
Dy5(SiB4)2,-0.7538559630000009
ZrGe2Rh,-0.7537502633333327
CaAlPd,-0.7536489141666678
ZrGaPd2,-0.7535287812500009
BiH14C4N8Cl5O2,-0.7535244424264701
Se3(NO6)2,-0.7534869874724263
SrAlCu3Se4,-0.7534682152777761
Zr4Ni3As8,-0.7534157420000004
TmBiPd2,-0.7532677475000016
Er2MgGe2,-0.7532496969999969
Ge(PbS2)2,-0.7532423432142841
Th2CoSi3,-0.7532277091666657
Tb5Ge3B,-0.7532101936111089
Sn2SI2,-0.7532100115000006
SmAs2Au,-0.7531550356250003
AlPt3,-0.7531256231249941
Tb6CoTe2,-0.7531148048148147
Nd5Sn4,-0.7531058202777845
Os(SCl6)2,-0.753071274333332
Sc2CoGe2,-0.7530178980000002
Sc(CoSi)2,-0.7528688470000006
SrLi3MnN3,-0.7528617397413795
GaPH9C3Cl3O,-0.7528599329662692
K2Hg3(GeSe4)2,-0.7528143367166673
Tm5(Ge5Ir2)2,-0.7527627271052645
FeH4Br3N,-0.75275632
Y5Ir3,-0.7527327971875009
Ca7(ZnN3)2,-0.7526711300000007
ZrSnPd2,-0.7525815912500029
LaAlSi,-0.752510549999999
Mg4P6Rh7,-0.7524238751680677
Tm2CoSi2,-0.7524101970000018
CrGa3(NiS4)2,-0.7523876708928563
Nd2Ge3Ir,-0.7523552849999989
TlCuO2,-0.7523455854166663
Y3Si3Ni,-0.7521874042857135
Pd(IO3)2,-0.7521232947222214
CsTeSe3,-0.7520101821706184
MgH8C4(N3O2)2,-0.7519886058695642
Cr2CuSe3Br,-0.75181324671875
La2ScSi2,-0.7517574979999978
BaN2,-0.7517035683333345
CaGe,-0.7516937049999992
In16Bi8Pb3S38,-0.7516364275641011
Y11Sn10,-0.7515072278571298
ErZnRh,-0.7514008208333335
LiMgP,-0.7512974176587305
K(GeSe2)2,-0.751230216482142
La2NiPt,-0.7511716200000027
CaH24C6(BrO3)2,-0.7510743166666666
Sr4GeN4,-0.7510347144444446
ZrAlRu2,-0.7510221812500006
Tm3Ge4,-0.7509899571428568
ErInRh,-0.7509894155555545
La4Cu5Sb8,-0.7509813694117644
Ba2Cd2As3,-0.7509628467857112
AlGaIr2,-0.750868002499999
As2Pb4S6ICl,-0.7508233032142846
Mn(N2O5)2,-0.7508055381954023
FeCoS4,-0.750800494166666
GePtS,-0.7507628749999995
TiTeAs,-0.7507538130555554
PdBr2,-0.7507167799999994
Tb3Si3Ni,-0.7507085928571422
Y2MgPd2,-0.750614964999999
Sr(POs)2,-0.7505243731904784
Dy5SbAu2,-0.7505107929166641
Nd2Ge5Ir3,-0.7504412384999988
Li8SeN2,-0.7504407872632577
SbS2NCl6,-0.7504251790000005
EuPd2,-0.7503722883333334
CsAgPSe3,-0.7503529342493245
Ce2Ni12P7,-0.7503243077380939
Cs11O3,-0.7502930127996714
Pm2AgPt,-0.750261799999997
V3GaN,-0.7502546365000129
In5(BiS4)3,-0.7501075964166652
Ti2NiP5,-0.7500777209226186
Te2MoCl12,-0.7500000450555515
Th(GeRu)2,-0.7499381760000006
MoSe2,-0.7499368427083345
AlIn(AgSe2)2,-0.7498088111718753
Tm4(Al8Pd3)3,-0.749752899189189
Li3LaBi2,-0.7497258075000026
CsCuPSe3,-0.7496334539715471
TbZnPd,-0.7496245588888889
Ga2PdI8,-0.7494782395454529
DyGa,-0.7493726575000004
ErBiRh,-0.7493651744444476
Pm2IrRh,-0.7493619687500015
MnH14C3NCl3O2,-0.749319285226294
Ca3(WN2)2,-0.7492537912500047
HoZnPd2,-0.7492086512499974
CrN,-0.7491868193749998
TmInRh,-0.7491829500000028
Ho2Si5Ni3,-0.7491489634999994
CeSi,-0.7491293674999966
Sc2TcPt,-0.7490408812499982
Y6AgTe2,-0.7489502063888867
IrS3Cl11,-0.7488163059999996
Zr6Si7Ni16,-0.7487946972413795
Re2C3I4O3,-0.7487410722916673
Zr5CuSb3,-0.7486174372222215
GdB2Rh3,-0.7485866941666709
Dy3NiPd2,-0.7485136866666645
LaGa3Pt,-0.7485127375000076
MgSiRh2,-0.7484711662500008
La3MgBi5,-0.7484474738888901
Ce2InPd2,-0.7484416583333342
Nd3Bi4Au3,-0.7484136962500024
Nb2PC,-0.7483924967857138
Na3Ag(TeS3)2,-0.7483348332614934
EuNi5P3,-0.7483200359920659
USbAs,-0.7482576608333366
ErMgRh2,-0.7482107987499997
In2Bi4Pb4S13,-0.7481827412318828
GdScGe,-0.7481130849999976
LuBiPd2,-0.7480474366666661
Ca3W3N5,-0.7480048648863648
Er2CoSi2,-0.747945888000001
OsSeS3Cl4,-0.7478764880381937
Er2CoGe2,-0.7478189229999955
Zr5Sn3B,-0.7477360930555569
Rb3Cu3Bi8Se15,-0.7477337075053876
Hf2ReIr,-0.7476996806249954
ErFe5P3,-0.7476422793253951
V3(PS3)4,-0.747587670977442
DyInRh2,-0.7474745770833309
Nb12I21Br,-0.7473518055882354
ThSi3Ru,-0.7473108139999993
TeMo2S3,-0.7472503805729147
Nd(AlAu)2,-0.7472108595000009
KSr2Cd2Sb3,-0.7471920677812491
TbAgAs2,-0.7471907358333327
LuZnRh2,-0.747034516666667
HoRh2,-0.7470215699999988
Sc5Sn3,-0.7468939712499996
V2CoSe4,-0.746893954678565
SbCNCl5,-0.7468266221874997
Sr3FeN3,-0.7466955957142858
Y(GeRh2)2,-0.7466904714285698
H4C2NO2,-0.7466772388888896
Sm3Si2Ni,-0.7466141725000005
TbCoSi2,-0.746604975416667
Sc2FeSi2,-0.7465786570000006
Tb2(Al3Pd)3,-0.7465698258285707
Cr2HgSe3S,-0.7463567324330356
SmCuSb2,-0.7462484062499968
Cr2H21I7(N2O)3,-0.7462436660576919
Al3Bi5I12,-0.7462259285000001
Pr(AlAu)2,-0.7462203103333316
ErCdPd2,-0.7462033175000071
LuBi,-0.746149378333337
Ag8Hg(AsO5)2,-0.7461365105158725
Er5(Ge5Ir2)2,-0.7461310807894729
SmMgAu2,-0.7460287674999995
Sm3(P3Pd10)2,-0.7459712685468017
Er2Si5Ni3,-0.7459523749999996
Rb2(PSe2)3,-0.7459377082264612
Pr5NiSb2,-0.7459353347916657
K3ReC4(N2O)2,-0.7458285278035726
Ce2Ge5Ir3,-0.7457807664999997
Pr2Ge5Ir3,-0.7457081933333335
Ca2Ni7P4,-0.7455326548901093
Cd4GeSe6,-0.7455118735511355
BaCuAs,-0.745497724166667
BeH16C4S2(ClO2)2,-0.7453126443103443
Y5(SiB4)2,-0.7452462990000015
HoInRh,-0.745243544999997
Y3Ir2,-0.745166925428571
Tl4O3,-0.7451593600000024
ZrReSi,-0.7451492897222257
CdPbS2,-0.7449891837499982
Pr(CoAs)2,-0.7449723093333318
Er5CoSb2,-0.7449689225
Co2NiS4,-0.7449670092857242
AgPd(IO3)3,-0.7449496942261905
Nd2FeSb4,-0.7448994892857134
Sc6Si7Ni16,-0.744869199999999
NdNiGe2,-0.7448444906250007
SrNi5P3,-0.7448029043253968
DyInRh,-0.744798209444443
Cs2As2Se6O,-0.7447877664429864
Tm2CoGe2,-0.7447441430000026
CeNiGe,-0.7447320474999964
Cd(Mo3S4)2,-0.744609389499999
Dy6CoTe2,-0.7443508903703686
Nd2Sb4Ir3,-0.7443232125000034
TbInRh,-0.7443161044444397
Er6CoTe2,-0.7442821681481477
Sm4Sn3,-0.7442683142857186
YBiPd2,-0.744258272499998
Th5Fe19P12,-0.7442087732142839
Tb11Sn10,-0.7442008127777762
PmPuAu2,-0.7441616190625027
Mg11(CN5)2,-0.7441548769565225
Zn(MoSe2)2,-0.744139594196428
Hf4Si7Ni4,-0.74402987782222
HoGe2Pd,-0.7439987381249962
MgScAu2,-0.7439461624999986
InBiS3,-0.7438752548333326
Cr4CuNiSe8,-0.7438532691964284
Dy5CoSb2,-0.743824890416664
TaPt2,-0.7437694224444371
HfSiMo,-0.7437544383333309
Sm3Ge5,-0.7437300193749996
EuAu2,-0.743723903333335
Pr2Sb4Ir3,-0.7437220333148136
Nb5(PPd)4,-0.7436077045054941
BaCu6(GeS4)2,-0.7436055714705875
Gd(Ge2Rh3)2,-0.7435972527272735
Al2NiRu,-0.7435469012499993
CuAg2(NO3)4,-0.7435468635964909
Lu7(NiTe)2,-0.7435269981818183
La3InGe,-0.7435156907499959
Lu5Ir2,-0.7433404733333343
Tm2Ge5Rh3,-0.7433364550000015
HfZnIr2,-0.7433310700000018
ScAlAu2,-0.7433243237499987
K6Mo6C5Se8N5,-0.7433190771583337
Ca2NiN2,-0.7432728410000002
ZrRh3,-0.7431837587499999
NdTiGe,-0.7431613880555545
CdH6C2I2(NO)2,-0.7430779411666663
ZrTiC2,-0.7430610545833343
Zr3As,-0.7430221796875012
TaSe3,-0.7429552311302103
Tb5Sn4,-0.7428661345370418
Dy2(Al3Pd)3,-0.7428493858214296
Ba3AsN,-0.7428217785000009
DyCoSi2,-0.742669484166667
TiZnPt2,-0.7426132983333318
UNi3P2,-0.7425101552777783
HgH6I3NO,-0.7423182493750003
Lu2CoGe2,-0.7422789436666676
RbFe2Se3,-0.7422341882552074
Sc6Si11Ni18,-0.7422140705714282
CaBiAu,-0.7421907466666701
SiRh2,-0.742177496666668
GdRh2,-0.7421462549999992
Hf3Fe2Si3,-0.742083981875
Y5Pb3,-0.7419885281249989
Al2CuIr,-0.7419818087500012
Ti5Ge3,-0.7418544810416652
Dy3Ga5,-0.7417933056250021
CeBiRh,-0.7417821858333298
Ca3(FeN2)2,-0.7417711155555564
Eu2Cd2As3,-0.7416671482142861
Pm2GePd,-0.7416578500000011
Ca7PtN6,-0.7416481484598185
V2B2Ir,-0.741620456833337
Sc5P12Ir19,-0.741580140853175
P3H4N5Cl4,-0.7415451953236607
Nd2Ni12P7,-0.7415303641666653
In4Bi3S10,-0.7414754634803917
Zr2Sb,-0.7413615550000022
K2Fe(PSe3)2,-0.7412777411680196
DyRh2,-0.7412553605555511
Tm3Co2Si3,-0.7412466300000036
CoH20S2N6ClO4,-0.741214335735294
Ba2Ag8S7,-0.7411342776960749
SiIr,-0.7411240462499968
TaTlSe3,-0.7410641909041373
Eu5Ge3,-0.7408830681250009
Sm3(Ge2Ru)2,-0.7408040950000014
UH25C12NO8,-0.7407882828989366
Sr7MnN6,-0.7407721857450744
ZrSnRh2,-0.7407130362499981
CaSb2,-0.7406983049999999
KIn(MoSe)6,-0.7406896312842264
Ca2PdAu,-0.7406157475000015
BaAu2,-0.7404507499999978
Er3Al3NiGe2,-0.7403836566666663
Dy(BIr)2,-0.7403547939999967
SnH5CN2Cl3,-0.7402775207291666
Sm5Ge3,-0.7402710062500004
TiFeSe,-0.7401904818923614
MnI2,-0.7401451926436776
SrSnAu,-0.7401179633333332
Hf5Ge3,-0.7400822718749964
Y10Si6B,-0.7399972706250002
Al3Ni2Pt,-0.7399057316666665
LaRh,-0.7398523274999995
Pr5Sn4,-0.7398366150925916
Li(NiS2)2,-0.7397726340476193
HoZnRh,-0.7397249399999962
PmMgAu2,-0.7396877506250013
Li6Sb3S,-0.7396710797499996
Lu2B6Ru,-0.7395390459259248
Er2Nb3Ge4,-0.7394910477777772
Hf2TcRu,-0.739465143750003
CoAgO3,-0.7394301468333332
Ca2SiIr2,-0.7394271080000003
NdAlAu,-0.7393358824999984
