formula,FE
Ag8GeTe6,-0.006262964166660367
Ag8GeTe6,-0.044082224166659974
Ag8GeTe6,-0.059042925499992786
Ag8Hg(AsO5)2,-0.7461365105158725
Ag8Sb5As3S16,-0.19980996078125202
Ag8SnS6,-0.20457866779166617
Ag8SnSe6,-0.33424265649305485
Ag9(PbO3)4,-0.8155607145999982
Ag9(SI)4,-0.21807692088235134
Ag9Ge2IO8,-0.8536035352499987
Ag9Ge2NO11,-0.858081544456521
Ag9P14(OF)28,-2.3700575158860753
Ag9Te4Br3,-0.3372956588541651
AgAs(S8F3)2,-1.0863591591319441
AgAs(SeF2)3,-1.6411978287452653
AgAs(XeF5)2,-1.6064623360119046
AgAs3H2O9,-1.4137355936111116
AgAsBr4,-0.5083046912500014
AgAsC4S8(N2F3)2,-0.7542995105902772
AgAsF6,-2.0147879278125
AgAsF7,-1.9251298916666666
AgAsO2,-1.1557678747916658
AgAsO3,-1.2671296283333304
AgAsO3,-1.241364314083333
AgAsO3,-1.2298617638333327
AgAsPbS3,-0.4993520161111101
AgAsS,-0.11225796406249818
AgAsS2,-0.157004482656248
AgAsS2,-0.14796730411458014
AgAsSe,-0.21894290383680529
AgAsSe2,-0.30125162846354137
AgAu,-0.046850372500003346
AgAu,-0.062225997500000574
AgAu(IO3)4,-0.7214918042592586
AgAu3,-0.06313574375000286
AgAu3,-0.06488473125000382
AgAu3,-0.05370451125000386
AgAuCl4,-0.4544363500000017
AgAuF4,-1.2560859941666678
AgAuF7,-1.0909566175000012
AgAuO2,-0.4331437004166663
AgAuO2,-0.4538899941666674
AgAuO2,-0.46739340041666644
AgAuO3,-0.35426221183333195
AgAuS2,0.04333418359374619
AgB10H26C6N,-0.1341776218371206
AgB11H6CBr6,-0.5102060890999996
AgB3O5,-2.39856868574074
AgB5H6N2Cl5,-0.7261655420394743
AgBF4,-2.4713705899999994
AgBF5,-2.278165465714286
AgBH2OF4,-2.1637630592592605
AgBH8C4(N2F)4,-0.830052923301281
AgBHC12(NF2)9,-1.15430612356151
AgBO2,-1.8811997040364572
AgBO3,-1.4985480406666654
AgBTe4C(OF4)5,-2.1617374796875
AgBTe4C2(O3F10)2,-2.0925314743382346
AgBi(IO3)4,-0.9365378895370363
AgBi(PS3)2,-0.5603158545952382
AgBi(PSe3)2,-0.4708355825014877
AgBi(WO4)2,-1.8557636959722206
AgBi2F12,-2.0206829374444366
AgBi2S3Cl,-0.7210864613095228
AgBi2Se3Cl,-0.7274216826711307
AgBi2WO8,-1.401636803472222
AgBi3PbS6,-0.6117985424242417
AgBi3S5,-0.5982870760185198
AgBiI4,-0.6672910127777772
AgBiO2,-1.1151877104166656
AgBiO2,-1.1240522641666653
AgBiO2,-1.1578183004166647
AgBiO2,-1.1341573591666654
AgBiO2,-1.1152479541666658
AgBiO3,-1.0103384168333327
AgBiO3,-1.0322967378333332
AgBiPbS3,-0.5591825115277759
AgBiPd2,-0.2177098129166648
AgBiS2,-0.48687974916666593
AgBiS2,-0.4563597604166656
AgBiS2,-0.4847881541666652
AgBiS2,-0.4569555029166654
AgBiS2,-0.3944508441666654
AgBiSCl2,-0.955312408833333
AgBiSe2,-0.40091397908854143
AgBiSe2,-0.5084062940885414
AgBiSe2,-0.4585109078385412
AgBiSeS,-0.4006705041276031
AgBiTe2,-0.3724570245833328
AgBiTe2,-0.2820858062499991
AgBiTe2,-0.37047640124999903
AgBiTe2,-0.2932003295833325
AgBiTe3Pb,-0.4213287486111099
AgBiTeSe,-0.3833148201692702
AgBr,-0.5043995525000007
AgBr,-0.4628605324999988
AgBr,-0.4738941825000005
AgBrO2,-0.2457454541666655
AgBrO2,-0.22237501666666581
AgBrO2,-0.21781316416666563
AgBrO3,-0.2992378068333316
AgBrO4,-0.17097906902777696
AgBrO4,-0.20863094027777743
AgBrO4,-0.19309061611111034
AgC4OF9,-1.6407078551111112
AgCNO,-0.5089816616666667
AgCO3,-1.2315099313333313
AgCS(OF)3,-1.5812305907407402
AgCS2(O2F)3,-1.5840987064743577
AgCSN,0.018543056458333318
AgCSN,0.03050127833333338
AgCl,-0.5684399337500015
AgCl,-0.5571698837500012
AgCl,-0.53989523125
AgCl,-0.431709863750001
AgClO3,-0.3501314168333323
AgClO3,-0.4046642648333325
AgClO3,-0.41136483883333314
AgClO3,-0.39434404583333205
AgClO4,-0.367494236944444
AgClO4,-0.38569893819444384
AgClO4,-0.41119981527777644
AgClO4,-0.29460675861111046
AgF,-1.1238022562500003
AgF2,-1.3132044258333326
